SOCIETA;NUMERO_INTERNO;TARGA;NAZIONE_IMMATRICOLAZIONE;GESTITO;DESCRIZIONE;TIPO_VEICOLO;CASA_COSTRUTTRICE;TIPO_SERVIZIO;TIPO_SPECIFICA;SEDE_GESTIONE;AUTISTA_SEDE;AUTISTA_CODICE;SECONDO_AUTISTA_SEDE;SECONDO_AUTISTA_CODICE;NUMERO_INTERNO_ABBINATO;FORNITORE_CLIFOR;FORNITORE;DATA_ACQUISTO;DATA_IMMATRICOLAZIONE;OPERATORE;DISPONENTE;MOTORE_TIPO;MOTORE_NUMERO;KW;TELAIO_NUMERO;NUMERO_PIC;PORTATA;TARA;PESO_RIMORCHIABILE;PASSO;LUNGHEZZA_ESTERNA;LUNGHEZZA_INTERNA;LARGHEZZA_ESTERNA;LARGHEZZA_INTERNA;ALTEZZA_ESTERNA;ALTEZZA_INTERNA_ANTERIORE;ALTEZZA_INTERNA_POSTERIORE;CUBAGGIO;LIMITATORE_VELOCITA;RETARDER;RETARDER_TIPO;RALLA_TIPO;RALLA_DESCRIZIONE;RALLA_ALTEZZA;RALLA_ALTEZZA_MINIMA;RALLA_ALTEZZA_MASSIMA;ALLESTIMENTO;PIANALE;PORTA_POSTERIORE;ALZA_ABBASSA;SERBATOIO_1_LITRI;SERBATOIO_1_CENTIMETRI;SERBATOIO_2_LITRI;SERBATOIO_2_CENTIMETRI;SERBATOIO_LT_PER_CM;KM_PER_LITRO_MINIMO;KM_PER_LITRO_MASSIMO;GO_BOX;GO_BOX_DATA_MONTAGGIO;GO_BOX_NUMERO;GO_BOX_NOTE;SUPERTECH;SUPERTECH_DATA_MONTAGGIO;SUPERTECH_NOTE;NUMERO_CELLULARE;NUMERO_SATELLITARE;NUMERO_TRANSPONDER;PROTOCOLLO_MESSAGGI_SATELLITARE;TIPO_DISCHI;COLORE;PUBBLICITA;CHIUSURA_TIPO;CHIUSURA_MONTAGGIO;PRESA_A_TERRA;PRESA_A_TERRA_TIPO;DOPPIO_TETTO;ADR;KIT_AUSTRIA;REVISIONE_STATO;REVISIONE_DATA_PRENOTAZIONE;REVISIONE_DATA_REVISIONE;REVISIONE_NOTE;PIANO_MANUTENZIONE;CORREZIONE_KM;ECOPUNTI;ALIENATO;ALIENATO_DATA;ALIENATO_MOTIVO;ALIENATO_DESTINAZIONE;ALIENATO_VALUTA;ALIENATO_IMPORTO;RICAVO_GRUPPO;RICAVO_CONTO;RICAVO_SOTTOCONTO;LICENZA_CONTO_TERZI;LICENZA_INTRACOMUNITARIA;CISTERNA_SCOMPARTI_NUMERO;CISTERNA_SCARICO_ATTREZZATURA;CISTERNA_SCARICO_DISPOSITIVI;CISTERNA_SCARICO_REGIME;CISTERNA_VALVOLA;CISTERNA_RISCALDAMENTO;CISTERNA_SERPENTINE;CISTERNA_VASCHETTE;COSTO_KM;KM_ANNUI;NOME_FILE_FOTO;NOTE;INSERT_UTENTE;INSERT_DATA_ORA;UPDATE_UTENTE;UPDATE_DATA_ORA;SOCIETA_OFFICINA;TIPO_SATELLITARE;ID;RIFIUTI;UTILIZZO_GPRS;TIPO_SMS;VERSIONE_SOFTWARE_BORDO;VERSIONE_SOFTWARE_BORDO_DATA_ORA;VERSIONE_SOFTWARE_BORDO_DATA_ORA_RILEVAZIONE;CISTERNA_ADR_CODICE_CISTERNA;GO_BOX_NUMERO_PAN;WEB_TRACKING;PLANNING_ORDINE;SERBATOIO_MOTORE_AUSILIARIO_PRESENZA;SERBATOIO_MOTORE_AUSILIARIO_LITRI;CLASSE_EMISSIONE;DATA_PRIMA_IMMATRICOLAZIONE;CODICE_ESTERNO;DA_SINCRONIZZARE_IN_MOVO;MOVO_APPARATO;SINCRONIZZAZIONE_IN_MOVO_AVVENUTA;CINGHIE_FISSE;KM_PER_LITRO_MINIMO_UREA;KM_PER_LITRO_MASSIMO_UREA;RILEVAZIONE_DATE_ORE_EFFETTIVE_DISPOSIZIONE;CODICE_ILU_OLD;ALTEZZA_INTERNA_LATERALE_ANTERIORE;ALTEZZA_INTERNA_LATERALE_POSTERIORE;CDC;INVIO_VIAGGI_BORDO;PRESENZA_GANCI_NAVE;GESTIONE_HUPAC;PROFILO_SAGOMA_LIMITE;COMPATIBILITA_CON_CARRO;ALTEZZA_SELLETTA;OMOLOGAZIONE_VELOCITA;CODICE_ILU;CAPACITA_DI_CARICO;TIPO_CARBURANTE;VALORE_ACQUISTO;TIPO_ALIMENTAZIONE;IDENTIFICATIVO_ESTERNO;MODELLO;POSIZIONE_INIZIALE_DATA_ORA;POSIZIONE_INIZIALE_INDIRIZZO;POSIZIONE_INIZIALE_CAP;POSIZIONE_INIZIALE_LOCALITA;POSIZIONE_INIZIALE_SITO;POSIZIONE_INIZIALE_PROVINCIA;POSIZIONE_INIZIALE_NAZIONE;POSIZIONE_INIZIALE_ZONA;POSIZIONE_INIZIALE_LATITUDINE;POSIZIONE_INIZIALE_LONGITUDINE;TACHIMETRO_TACHIGRAFO;CONTAORE_1;CONTAORE_2;CONTAORE_3;PIANO_MANUTENZIONE_NEW;CISTERNA_TIPO_MATERIALE_DI_COSTRUZIONE;FOTO
11;     95511;AA95511;I;S;N 6 CISTERNA 3 SCOMPARTI con LAVAGGIO;CS;ME;CS;C3;02;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2008-06-01 00:00:00.000;2003-10-15 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZA9SL1053FSD86456;NULL;36800;5800;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;NULL;NULL;NULL;NULL;C4;NULL;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;51188;NULL;IN ALLUMINIO;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2008-06-25 00:00:00.000;NULL;NULL;NULL;NULL;S;2010-10-13 00:00:00.000;vendita;SEKA;EURO;10000,00;NULL;NULL;NULL;NULL;NULL;3;lavaggio autonomo;3 scarichi indipendenti con valvole 4" cassone+ raccordo 4"/DIN 65;NULL;raccordi Gir65/DN80 - Gir65/DN50 - Gir65/80Garola;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2008-05-13 22:54:00.000;SVC-MOVO;2017-11-15 15:22:49.000;11;N;519;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2003-10-15 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99705;AE99705;I;S;N 156 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2008-07-04 00:00:00.000;2008-07-04 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE48240;NULL;38000;6300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;NULL;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;50799;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;NULL;NULL;NULL;S;2017-12-16 00:00:00.000;VENDITA;VENDITA;EURO;19000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;NULL;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2008-07-08 20:06:00.000;SVC-MOVO;2017-12-27 16:52:34.000;11;N;528;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2008-07-04 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99836;AE99836;I;S;N 157 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2008-10-17 00:00:00.000;2008-10-17 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49749;NULL;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;50751;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;SEMIRIMORCHIO ZINCATO;NULL;NULL;NULL;S;2018-03-06 00:00:00.000;VENDITA;ALEXANDER RICHTER;EURO;18000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4433;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2008-10-17 18:26:00.000;SVC-MOVO;2018-05-07 14:16:25.000;11;N;545;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2008-10-17 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99837;AE99837;I;S;N 158 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2008-10-17 00:00:00.000;2008-10-17 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49748;NULL;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;50920;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;SEMIRIMORCHIO ZINCATO;NULL;NULL;NULL;S;2018-03-06 00:00:00.000;VENDITA;TANKCENTER;EURO;16000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4432;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2008-10-17 18:44:00.000;SVC-MOVO;2018-05-07 14:16:25.000;11;N;546;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2008-10-17 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99878;AE99878;I;S;N 159 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2008-12-02 00:00:00.000;2008-12-02 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49750;NULL;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;SEMIRIMORCHIO ZINCATO;NULL;NULL;NULL;S;2018-03-06 00:00:00.000;VENDITA;AUTOTANKER;EURO;16000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4432;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2008-12-02 16:34:00.000;SVC-MOVO;2018-05-07 14:16:25.000;11;N;548;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2008-12-02 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99884;AE99884;I;S;N 160 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2008-12-09 00:00:00.000;2008-12-09 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49751;NULL;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2020-07-01 00:00:00.000;MTS MALINCONICO;NULL;NULL;NULL;S;2021-04-12 00:00:00.000;VENDITA;UNIFRIG;EURO;18000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4432;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2008-12-09 20:16:00.000;SVC-MOVO;2021-04-13 16:23:03.000;11;N;549;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2008-12-09 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99923;AE99923;I;S;N 161 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2009-01-30 00:00:00.000;2009-01-30 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49752;cist. nr 4500;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;524;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;SEMIRIMORCHIO ZINCATO;NULL;NULL;NULL;S;2017-12-06 00:00:00.000;VENDITA;AUTOTANKER;EURO;15000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4500;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2009-01-30 11:48:00.000;SVC-MOVO;2017-12-25 09:05:30.000;11;N;560;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2009-01-30 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99958;AE99958;I;S;N 163 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2009-03-03 00:00:00.000;2009-03-03 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49755;cist. nr 4578;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;SEMIRIMORCHIO ZINCATO;NULL;NULL;NULL;S;2017-12-23 00:00:00.000;VENDITA;GTS;EURO;19000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4578;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2009-03-03 12:49:00.000;SVC-MOVO;2018-04-20 11:56:59.000;11;N;657;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2009-03-03 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99977;AE99977;I;S;N 164 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2009-03-17 00:00:00.000;2009-03-17 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49754;cist. nr 4591;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;SEMIRIMORCHIO ZINCATO;NULL;NULL;NULL;S;2018-02-07 00:00:00.000;VENDITA;RICHTER;EURO;18000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4591;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2009-03-17 18:46:00.000;SVC-MOVO;2018-02-17 15:15:20.000;11;N;658;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2009-03-17 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;     99999;AD327TC;I;N;NAVTRACKER;TR;SC;NI;NULL;02;NULL;NULL;NULL;NULL;NULL;F;1150;2005-05-20 00:00:00.000;2005-05-20 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;0.00;0.00;0.00;0.00;0.00;2.70;3.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2100-01-01 00:00:00.000;NULL;NULL;3.00;5;S;2010-01-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANOB;2008-04-10 12:22:00.000;STEFANOB;2013-11-25 18:03:00.000;11;N;508;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;3;2005-05-20 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;001GRU;VRI2067;I;N;GRU RIGO NR VRI 2067;GR;EU;VA;NULL;02;NULL;NULL;NULL;NULL;NULL;F;243;NULL;2006-11-30 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2002-06-04 15:04:00.000;STEFANO;2017-01-27 18:22:38.000;11;N;264;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;0;2006-11-30 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;002GRU;GE-528/95;I;S;GRU BELOTTI B91  GE-529/95;GR;BE;VA;NULL;02;NULL;NULL;NULL;NULL;NULL;F;233;2006-11-30 00:00:00.000;2006-11-30 00:00:00.000;NULL;NULL;IVECO-AIFO 8361 Sri;235CV a 2400rpm;173;GE-529/95;NULL;43000;68400;NULL;NULL;10.66;NULL;6.05;NULL;4.40;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;400.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2007-08-03 17:15:00.000;STEFANO;2020-03-13 10:29:11.000;11;N;474;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;0;2006-11-30 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;003GRU;4850;I;S;GRU BELOTTI B91 CASTELMASSA;GR;BE;VA;NULL;02;NULL;NULL;NULL;NULL;NULL;F;243;2015-01-15 00:00:00.000;2015-01-15 00:00:00.000;MO;NULL;NULL;NULL;NULL;4850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;+393280933200;NULL;2;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANOB;2017-01-24 17:39:39.000;SVC-MOVO;2020-03-13 10:37:40.000;11;NM;1105;N;G;G;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;0;2015-01-15 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;01LANGE;LANGE1;D;N;LANGE1;TR;SC;TE;NULL;BE;BE;1;NULL;NULL;NULL;NULL;NULL;NULL;2002-01-01 00:00:00.000;PA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;N;NULL;NULL;NULL;NULL;NULL;NULL;S;2015-11-30 00:00:00.000;ELIMINATO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANOB;2004-02-11 10:02:00.000;STEFANO;2015-12-01 18:41:52.000;11;N;338;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;3;2002-01-01 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
